"CONSEC","CAPITULO","CVE_PROC","DESCRIP","PRO_CVE_EDIA","PRO_EDAD_IA","PRO_CVE_EDFA","PRO_EDAD_FA","SEXO","PROCED","PRO_PRINCIPAL"
"218","01","0102","PUNCIÓN VENTRICULAR A TRAVÉS DE CATÉTER PREVIAMENTE IMPLANTADO","0","0","0","0","0","Q","T"
"219","01","0109","OTRA PUNCIÓN CRANEAL","0","0","0","0","0","Q","F"
"220","01","011","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE CRÁNEO, CEREBRO Y MENINGES CEREBRALES","0","0","0","0","0","","F"
"221","01","0110","MONITORIZACIÓN DE LA PRESIÓN INTRACRANEAL","0","0","0","0","0","D","T"
"222","01","0111","BIOPSIA CERRADA [AGUJA] [PERCUTÁNEA] DE MENINGES CEREBRALES","0","0","0","0","0","D","T"
"223","01","0112","BIOPSIA ABIERTA DE MENINGES CEREBRALES,","0","0","0","0","0","D","T"
"224","01","0113","BIOPSIA CERRADA [AGUJA] [PERCUTÁNEA] DE CEREBRO,","0","0","0","0","0","D","T"
"225","01","0114","BIOPSIA ABIERTA DE CEREBRO","0","0","0","0","0","D","T"
"226","01","0115","BIOPSIA DE CRÁNEO","0","0","0","0","0","D","T"
"227","01","0116","MONITORIZACIÓN DE OXIGENACIÓN INTRACRANEAL","0","0","0","0","0","D","T"
"228","01","0117","MONITORIZACIÓN DE LA TEMPERATURA DEL CEREBRO","0","0","0","0","0","D","T"
"229","01","0118","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE CEREBRO Y MENINGES CEREBRALES","0","0","0","0","0","D","T"
"230","01","0119","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE EL CRÁNEO","0","0","0","0","0","D","T"
"231","01","012","CRANEOTOMÍA Y CRANIECTOMÍA","0","0","0","0","0","","F"
"232","01","0121","INCISIÓN Y DRENAJE DE SENO CRANEAL","0","0","0","0","0","Q","F"
"233","01","0122","EXTRACCIÓN DE ELECTRODO (S) DE NEUROESTIMULADOR INTRACRANEAL","0","0","0","0","0","Q","F"
"234","01","0123","REAPERTURA DE CRANEOTOMÍA","0","0","0","0","0","Q","F"
"235","01","0124","OTRAS CRANEOTOMÍAS","0","0","0","0","0","Q","F"
"236","01","0125","OTRAS CRANIECTOMÍAS","0","0","0","0","0","Q","F"
"237","01","0126","INSERCIÓN DE CATÉTER(ES) EN CAVIDAD O TEJIDO CRANEAL","0","0","0","0","0","Q","F"
"238","01","0127","RETIRO DE CATÉTER(ES) DE CAVIDAD O TEJIDO CRANEAL","0","0","0","0","0","Q","F"
"239","01","0128","COLOCACIÓN DE CATÉTER(ES) INTRACEREBRAL(ES) A TRAVÉS DE AGUJERO(S) DE TRÉPANO","0","0","0","0","0","Q","F"
"240","01","013","INCISIÓN DE CEREBRO Y MENINGES CEREBRALES","0","0","0","0","0","","F"
"241","01","0131","INCISIÓN DE MENINGES CEREBRALES","0","0","0","0","0","Q","F"
"242","01","0132","LOBOTOMÍA Y TRACTOMÍA","0","0","0","0","0","Q","F"
"243","01","0139","OTRAS INCISIONES CEREBRALES","0","0","0","0","0","Q","F"
"244","01","014","OPERACIONES SOBRE TÁLAMO Y GLOBO PÁLIDO","0","0","0","0","0","","F"
"245","01","0141","OPERACIONES SOBRE TÁLAMO","0","0","0","0","0","Q","F"
"246","01","0142","OPERACIONES SOBRE GLOBO PÁLIDO","0","0","0","0","0","Q","F"
"247","01","015","OTRAS EXCISIONES O DESTRUCCIONES DE CEREBRO Y MENINGES","0","0","0","0","0","","F"
"248","01","0151","EXCISIÓN DE LESIÓN O TEJIDO DE MENINGES CEREBRALES","0","0","0","0","0","Q","F"
"249","01","0152","HEMISFERECTOMIA","0","0","0","0","0","Q","F"
"250","01","0153","LOBECTOMIA CEREBRAL","0","0","0","0","0","Q","F"
"251","01","0159","OTRAS EXCISIONES O DESTRUCCIONES DE LESIÓN O TEJIDO CEREBRAL","0","0","0","0","0","Q","F"
"252","01","016","EXCISIÓN DE LESIÓN CRANEAL","0","0","0","0","0","","F"
"253","01","016X","EXCISIÓN DE LESIÓN CRANEAL","0","0","0","0","0","Q","T"
"254","01","02","OTRAS OPERACIONES SOBRE CRÁNEO, CEREBRO Y MENINGES CEREBRALES","0","0","0","0","0","",""
"255","01","020","CRANEOPLASTIA","0","0","0","0","0","","F"
"256","01","0201","APERTURA DE SUTURA CRANEAL","0","0","0","0","0","Q","T"
"257","01","0202","ELEVACIÓN DE FRAGMENTOS DE FRACTURA DE CRÁNEO","0","0","0","0","0","Q","T"
"258","01","0203","FORMACIÓN DE PLIEGUE DE HUESO CRANEAL","0","0","0","0","0","Q","T"
"259","01","0204","INJERTO ÓSEO DE CRÁNEO","0","0","0","0","0","Q","T"
"260","01","0205","COLOCACIÓN DE PLACA CRANEAL (METÁLICA, ACRÍLICA)","0","0","0","0","0","Q","T"
"261","01","0206","OTRAS OSTEOPLASTIAS CRANEALES","0","0","0","0","0","Q","T"
"262","01","0207","EXTRACCIÓN DE PLACA CRANEAL","0","0","0","0","0","Q","T"
"263","01","021","REPARACIÓN DE MENINGES CEREBRALES","0","0","0","0","0","","F"
"264","01","0211","SUTURA SIMPLE DE DURAMADRE CEREBRAL","0","0","0","0","0","Q","T"
"265","01","0212","OTRAS REPARACIONES DE MENINGES CEREBRALES","0","0","0","0","0","Q","T"
"266","01","0213","LIGADURA DE VASO MENÍNGEO","0","0","0","0","0","Q","T"
"267","01","0214","PLEXECTOMÍA COROIDEA","0","0","0","0","0","Q","T"
"268","01","022","VENTRICULOSTOMÍA","0","0","0","0","0","","F"
"269","01","022X","VENTRICULOSTOMÍA","0","0","0","0","0","Q","T"
"270","01","023","DERIVACIÓN VENTRICULAR EXTRACRANEAL","0","0","0","0","0","","F"
"271","01","0231","DERIVACIÓN VENTRICULAR A ESTRUCTURAS EN CABEZA Y CUELLO","0","0","0","0","0","Q","F"
"272","01","0232","DERIVACIÓN VENTRICULAR AL APARATO CIRCULATORIO","0","0","0","0","0","Q","F"
"273","01","0233","DERIVACIÓN VENTRICULAR A LA CAVIDAD TORÁCICA","0","0","0","0","0","Q","F"
"274","01","0234","DERIVACIÓN VENTRICULAR A LA CAVIDAD Y ÓRGANOS ABDOMINALES","0","0","0","0","0","Q","F"
"275","01","0235","DERIVACIÓN VENTRICULAR AL APARATO URINARIO","0","0","0","0","0","Q","F"
"276","01","0239","OTRAS OPERACIONES PARA ESTABLECER DRENAJES DE VENTRÍCULO","0","0","0","0","0","Q","F"
"277","01","024","REVISIÓN, EXTRACCIÓN E IRRIGACIÓN DE DERIVACIÓN VENTRICULAR","0","0","0","0","0","","F"
"278","01","0241","IRRIGACIÓN Y EXPLORACIÓN DE DERIVACIÓN VENTRICULAR","0","0","0","0","0","Q","T"
"279","01","0242","SUSTITUCIÓN DE DERIVACIÓN VENTRICULAR","0","0","0","0","0","Q","F"
"280","01","0243","EXTRACCIÓN DE DERIVACIÓN VENTRICULAR","0","0","0","0","0","Q","F"
"281","01","029","OTRAS OPERACIONES SOBRE CRÁNEO, CEREBRO Y MENINGES CEREBRALES","0","0","0","0","0","","F"
"282","01","0291","LISIS DE ADHERENCIAS CORTICALES","0","0","0","0","0","Q","T"
"283","01","0292","REPARACIÓN CEREBRAL","0","0","0","0","0","Q","T"
"284","01","0293","IMPLANTACIÓN O SUSTITUCIÓN DE ELECTRODOS(S) DE NEUROESTIMULADOR INTRACRANEAL","0","0","0","0","0","Q","T"
"285","01","0294","COLOCACIÓN O SUSTITUCIÓN DE COMPÁS O DE HALO CRANEAL","0","0","0","0","0","Q","T"
"286","01","0295","EXTRACCIÓN DE COMPÁS O DE HALO CRANEAL","0","0","0","0","0","Q","T"
"287","01","0296","INSERCIÓN DE ELECTRODO ESFENOIDAL","0","0","0","0","0","Q","T"
"288","01","0299","OTRA OPERACIÓN SOBRE CRÁNEO, CEREBRO Y MENINGES CEREBRALES","0","0","0","0","0","Q","T"
"289","01","03","OPERACIONES SOBRE MÉDULA ESPINAL Y ESTRUCTURAS DEL CONDUCTO ESPINAL","0","0","0","0","0","",""
"290","01","030","EXPLORACIÓN Y DESCOMPRESIÓN DE ESTRUCTURAS DEL CONDUCTO ESPINAL","0","0","0","0","0","","F"
"291","01","0301","EXTRACCIÓN DE CUERPO EXTRAÑO DE CONDUCTO ESPINAL","0","0","0","0","0","Q","T"
"292","01","0302","REAPERTURA DE SITIO DE LAMINECTOMÍA","0","0","0","0","0","Q","F"
"293","01","0309","OTRA EXPLORACIÓN Y DESCOMPRESIÓN DEL CONDUCTO ESPINAL","0","0","0","0","0","Q","F"
"294","01","031","DIVISIÓN DE RAÍZ DE NERVIO INTRAESPINAL","0","0","0","0","0","","F"
"295","01","031X","DIVISIÓN DE RAÍZ DE NERVIO INTRAESPINAL","0","0","0","0","0","Q","T"
"296","01","032","CORDOTOMÍA","0","0","0","0","0","","F"
"297","01","0321","CORDOTOMÍA PERCUTÁNEA","0","0","0","0","0","Q","F"
"298","01","0329","OTRA CORDOTOMÍA","0","0","0","0","0","Q","F"
"299","01","033","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE LA MÉDULA ESPINAL Y ESTRUCTURAS DEL CONDUCTO ESPINAL","0","0","0","0","0","","F"
"300","01","0331","PUNCIÓN ESPINAL","0","0","0","0","0","D","F"
"301","01","0332","BIOPSIA DE MÉDULA ESPINAL O MENINGES ESPINALES","0","0","0","0","0","D","T"
"302","01","0339","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE LA MÉDULA ESPINAL Y ESTRUCTURAS DEL CONDUCTO ESPINAL","0","0","0","0","0","D","T"
"303","01","034","EXCISIÓN O DESTRUCCIÓN DE LESIÓN DE LA MÉDULA ESPINAL O DE MENINGES ESPINALES","0","0","0","0","0","","F"
"304","01","034X","EXCISIÓN O DESTRUCCIÓN DE LESIÓN DE LA MÉDULA ESPINAL O DE MENINGES ESPINALES","0","0","0","0","0","Q","T"
"305","01","035","OPERACIONES PLÁSTICAS SOBRE ESTRUCTURAS DE LA MÉDULA ESPINAL","0","0","0","0","0","","F"
"306","01","0351","REPARACIÓN DE MININGOCELE ESPINAL","0","0","0","0","0","Q","T"
"307","01","0352","REPARACIÓN DE MIELOMENINGOCELE ESPINAL","0","0","0","0","0","Q","T"
"308","01","0353","REPARACIÓN DE FRACTURA VERTEBRAL","0","0","0","0","0","Q","T"
"309","01","0359","OTRAS REPARACIONES DE OPERACIONES PLÁSTICAS SOBRE ESTRUCTURAS DEL CONDUCTO ESPINAL","0","0","0","0","0","Q","T"
"310","01","036","LISIS DE ADHERENCIAS DE MÉDULA ESPINAL Y RAÍCES DE NERVIOS ESPINALES","0","0","0","0","0","","F"
"311","01","036X","LISIS DE ADHERENCIAS DE MÉDULA ESPINAL Y RAÍCES DE NERVIOS ESPINALES","0","0","0","0","0","Q","T"
"312","01","037","DERIVACIÓN DE TECA ESPINAL","0","0","0","0","0","","F"
"313","01","0371","DERIVACIÓN SUBARACNOIDE-PERITONEAL ESPINAL","0","0","0","0","0","Q","T"
"314","01","0372","DERIVACIÓN SUBARACNOIDE-URETERAL ESPINAL","0","0","0","0","0","Q","T"
"315","01","0379","OTRA DERIVACIÓN DE TECA ESPINAL","0","0","0","0","0","Q","T"
"316","01","038","INYECCIÓN DE AGENTE DESTRUCTIVO EN EL CONDUCTO ESPINAL","0","0","0","0","0","","F"
"317","01","038X","INYECCIÓN DE AGENTE DESTRUCTIVO EN EL CONDUCTO ESPINAL","0","0","0","0","0","Q","F"
"318","01","039","OTRAS OPERACIONES SOBRE LA MÉDULA ESPINAL Y ESTRUCTURAS DEL CONDUCTO ESPINAL","0","0","0","0","0","","F"
"319","01","0390","INSERCIÓN DE CATÉTER EN CONDUCTO ESPINAL PARA INFUSIÓN DE SUSTANCIAS TERAPÉUTICAS O PALIATIVAS","0","0","0","0","0","Q","F"
"320","01","0391","INYECCIÓN DE ANESTÉSICO EN EL CONDUCTO ESPINAL PARA ANALGESIA","0","0","0","0","0","Q","F"
"321","01","0392","INYECCIÓN DE OTRO AGENTE EN CANAL ESPINAL","0","0","0","0","0","Q","F"
"322","01","0393","IMPLANTACIÓN O SUSTITUCIÓN DE ELECRODO(S) DE NEUROESTIMULADOR MEDULAR","0","0","0","0","0","Q","F"
"323","01","0394","EXTRACCIÓN DE ELECTRODO(S) DE NEUROESTIMULADOR ESPINAL","0","0","0","0","0","Q","F"
"324","01","0395","PARCHE HEMÁTICO ESPINAL","0","0","0","0","0","Q","T"
"325","01","0396","DENERVACIÓN PERCUTÁNEA DE FACETA","0","0","0","0","0","Q","T"
"326","01","0397","REVISIÓN DE DERIVACIÓN DE TECA ESPINAL","0","0","0","0","0","Q","T"
"327","01","0398","EXTRACCIÓN DE DERIVACIÓN DE TECA ESPINAL","0","0","0","0","0","Q","T"
"328","01","0399","OTRA OPERACIONES SOBRE LA MÉDULA ESPINAL Y ESTRUCTURAS DEL CONDUCTO ESPINAL ESPINAL","0","0","0","0","0","Q","T"
"329","01","04","OPERACIONES SOBRE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","",""
"330","01","040","INCISIÓN, DIVISIÓN Y EXCISIÓN DE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","","F"
"331","01","0401","EXCISIÓN DE NEUROMA ACÚSTICO","0","0","0","0","0","Q","T"
"332","01","0402","SECCIÓN DE NERVIO TRIGÉMINO","0","0","0","0","0","Q","T"
"333","01","0403","SECCIÓN APLASTAMIENTO DE OTROS NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","Q","T"
"334","01","0404","OTRAS INCISIONES DE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","Q","T"
"335","01","0405","GANGLIONECTOMÍA DE GASSER","0","0","0","0","0","Q","T"
"336","01","0406","OTRAS GANGLIONECTOMÍAS CRANEALES O PERIFÉRICAS","0","0","0","0","0","Q","T"
"337","01","0407","OTRAS EXCISIONES O AVULSIONES DE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","Q","T"
"338","01","041","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE EL SISTEMA NERVIOSO PERIFÉRICO","0","0","0","0","0","","F"
"339","01","0411","BIOPSIA CERRADA [AGUJA] [PERCUTÁNEA] DE NERVIO O GANGLIO CRANEAL O SIMPÁTICO","0","0","0","0","0","D","T"
"340","01","0412","BIOPSIA ABIERTA DE NERVIO O GANGLIO CRANEAL O PERIFÉRICO","0","0","0","0","0","D","T"
"341","01","0419","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE NERVIOS Y GLANGLIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","D","T"
"342","01","042","DESTRUCCIÓN DE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","","F"
"343","01","042X","DESTRUCCIÓN DE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","Q","T"
"344","01","043","SUTURA DE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","","F"
"345","01","043X","SUTURA DE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","Q","T"
"346","01","044","LISIS DE ADHERENCIAS Y DESCOMPRESIÓN DE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","","F"
"347","01","0441","DESCOMPRESIÓN DE RAÍZ DE NERVIO TRIGÉMINO","0","0","0","0","0","Q","F"
"348","01","0442","DESCOMPRESIÓN DE OTRO NERVIO CRANEAL","0","0","0","0","0","Q","F"
"349","01","0443","LIBERACIÓN DE TÚNEL CARPIANO","0","0","0","0","0","Q","F"
"350","01","0444","LIBERACIÓN DE TÚNEL TARSAL","0","0","0","0","0","Q","F"
"351","01","0449","OTRA DESCOMPRESIÓN O LISIS DE ADHERENCIA DE NERVIO O GANGLIO PERIFÉRICO","0","0","0","0","0","Q","F"
"352","01","045","INJERTO DE NERVIO CRANEAL O PERIFÉRICO","0","0","0","0","0","","F"
"353","01","045X","INJERTO DE NERVIO CRANEAL O PERIFÉRICO","0","0","0","0","0","Q","T"
"354","01","046","TRANSPOSICIÓN DE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","","F"
"355","01","046X","TRANSPOSICIÓN DE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","Q","T"
"356","01","047","OTRA NEUROPLASTIA CRANEAL O PERIFÉRICA","0","0","0","0","0","","F"
"357","01","0471","ANASTOMOSIS HIPOGLOSO-FACIAL","0","0","0","0","0","Q","T"
"358","01","0472","ANASTOMOSIS ACCESORIO-FACIAL","0","0","0","0","0","Q","T"
"359","01","0473","ANASTOMOSIS ACCESORIO-HIPOGLOSA","0","0","0","0","0","Q","T"
"360","01","0474","OTRA ANASTOMOSIS DE NERVIO CRANEAL O PERIFÉRICO","0","0","0","0","0","Q","T"
"361","01","0475","REVISIÓN DE REPARACIÓN ANTERIOR DE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","Q","T"
"362","01","0476","REPARACIÓN DE HERIDA TRAUMÁTICA ANTIGUA DE CRÁNEO Y NERVIOS PERIFÉRICOS","0","0","0","0","0","Q","T"
"363","01","0479","OTRAS NEUROPLASTIAS","0","0","0","0","0","Q","T"
"364","01","048","INYECCIÓN DENTRO DE NERVIO PERIFÉRICO","0","0","0","0","0","","F"
"365","01","0480","INYECCIÓN DE NERVIO CRANEAL O PERIFÉRICO, NO ESPECIFICADO DE OTRA MANERA","0","0","0","0","0","Q","T"
"366","01","0481","INYECCIÓN DE ANESTESIA DENTRO DE NERVIO CRANEAL O PERIFÉRICO CON FINES ANALGÉSICOS","0","0","0","0","0","Q","T"
"367","01","0489","INYECCIÓN DE OTRO AGENTE EXCEPTO NEUROLÍTICO","0","0","0","0","0","Q","T"
"368","01","049","OTRAS OPERACIONES SOBRE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","","F"
"369","01","0491","NEURECTASIA","0","0","0","0","0","Q","T"
"370","01","0492","IMPLANTACIÓN O SUSTITUCIÓN DE ELECTRODO(S) DE NEUROESTIMULADOR PERIFÉRICO","0","0","0","0","0","Q","T"
"371","01","0493","EXTRACCIÓN DE ELECTRODO(S) DE NEUROESTIMULADOR PERIFÉRICO","0","0","0","0","0","Q","T"
"372","01","0499","OTRA OPERACIÓN SOBRE NERVIOS CRANEALES Y PERIFÉRICOS","0","0","0","0","0","Q","T"
"373","01","05","OPERACIONES SOBRE NERVIOS O GANGLIOS SIMPÁTICOS","0","0","0","0","0","",""
"374","01","050","DIVISIÓN DE NERVIO O GANGLIO SIMPÁTICO","0","0","0","0","0","","F"
"375","01","050X","DIVISIÓN DE NERVIO O GANGLIO SIMPÁTICO","0","0","0","0","0","Q","T"
"376","01","051","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE NERVIOS O GANGLIOS SIMPÁTICOS","0","0","0","0","0","","F"
"377","01","0511","BIOPSIA DE NERVIO O GANGLIO SIMPÁTICO","0","0","0","0","0","D","T"
"378","01","0519","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE NERVIOS O GANGLIOS SIMPÁTICOS","0","0","0","0","0","D","T"
"379","01","052","SIMPATECTOMÍA","0","0","0","0","0","","F"
"380","01","0521","GANGLIONECTOMÍA ESFENOPALATINA","0","0","0","0","0","Q","T"
"381","01","0522","SIMPATECTOMÍA CERVICAL","0","0","0","0","0","Q","T"
"382","01","0523","SIMPATECTOMÍA LUMBAR","0","0","0","0","0","Q","T"
"383","01","0524","SIMPATECTOMÍA PRESACRAL","0","0","0","0","0","Q","T"
"384","01","0525","SIMPATECTOMÍA PERIARTERIAL","0","0","0","0","0","Q","T"
"385","01","0529","OTRAS SIMPATECTOMÍAS Y GANGLIONECTOMÍAS","0","0","0","0","0","Q","T"
"386","01","053","INYECCIÓN EN NERVIO O GANGLIO SIMPÁTICO","0","0","0","0","0","","F"
"387","01","0531","INYECCIÓN DE ANESTÉSICO EN NERVIO SIMPÁTICO CON FINES ANALGÉSICOS","0","0","0","0","0","Q","T"
"388","01","0532","INYECCIÓN DE AGENTE NEUROLÍTICO EN NERVIO SIMPÁTICO","0","0","0","0","0","Q","T"
"389","01","0539","OTRA INYECCIÓN EN NERVIO O GANGLIO SIMPÁTICO","0","0","0","0","0","Q","T"
"390","01","058","OTRAS OPERACIONES SOBRE NERVIOS O GANGLIOS SIMPÁTICOS","0","0","0","0","0","","F"
"391","01","0581","REPARACIÓN DE NERVIO O GANGLIO SIMPÁTICO","0","0","0","0","0","Q","T"
"392","01","0589","OTRAS OPERACIONES SOBRE NERVIOS O GANGLIOS LINFÁTICOS","0","0","0","0","0","Q","T"
"393","01","059","OTRAS OPERACIONES SOBRE EL SISTEMA NERVIOSO","0","0","0","0","0","","F"
"394","01","059X","OTRAS OPERACIONES SOBRE EL SISTEMA NERVIOSO","0","0","0","0","0","Q","T"
"395","02","00","OPERACIONES SOBRE EL SISTEMA ENDOCRINO (06 - 07)","0","0","0","0","0","",""
"396","02","06","OPERACIONES SOBRE LAS GLÁNDULAS TIROIDES Y PARATIROIDES","0","0","0","0","0","",""
"397","02","060","INCISIÓN SOBRE EL ÁREA TIROIDEA","0","0","0","0","0","","F"
"398","02","0601","ASPIRACIÓN DEL ÁREA TIROIDEA","0","0","0","0","0","Q","T"
"399","02","0602","REAPERTURA DE HERIDA DE ÁREA TIROIDEA","0","0","0","0","0","Q","T"
"400","02","0609","OTRA INCISIÓN DEL ÁREA TIROIDEA","0","0","0","0","0","Q","T"
"401","02","061","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE GLÁNDULAS PARATIROIDES Y TIROIDES","0","0","0","0","0","","F"
"402","02","0611","BIOPSIA CERRADA [AGUJA] [PERCUTÁNEA] DE GLÁNDULA TIROIDES","0","0","0","0","0","D","T"
"403","02","0612","OTRA BIOPSIA DE GLÁNDULA TIROIDES","0","0","0","0","0","D","T"
"404","02","0613","BIOPSIA DE GLÁNDULA PARATIROIDES","0","0","0","0","0","D","T"
"405","02","0619","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE GLÁNDULAS TIROIDES Y PARATIROIDES","0","0","0","0","0","D","T"
"406","02","062","LOBECTOMÍA TIROIDEA UNILATERAL","0","0","0","0","0","","F"
"407","02","062X","LOBECTOMÍA TIROIDEA UNILATERAL","0","0","0","0","0","Q","F"
"408","02","063","OTRA TIROIDECTOMÍA PARCIAL","0","0","0","0","0","","F"
"409","02","0631","EXTIRPACIÓN DE LESIÓN DE TIROIDES","0","0","0","0","0","Q","F"
"410","02","0639","OTRA TIROIDECTOMÍA PARCIAL","0","0","0","0","0","Q","F"
"411","02","064","TIROIDECTOMÍA TOTAL","0","0","0","0","0","","F"
"412","02","064X","TIROIDECTOMÍA TOTAL","0","0","0","0","0","Q","F"
"413","02","065","TIROIDECTOMÍA RETROESTERNAL","0","0","0","0","0","","F"
"414","02","0650","TIROIDECTOMÍA RETROESTERNAL, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","Q","F"
"415","02","0651","TIROIDECTOMÍA RETROESTERNAL PARCIAL","0","0","0","0","0","Q","F"
"416","02","0652","TIROIDECTOMÍA RETROESTERNAL TOTAL","0","0","0","0","0","Q","F"
"417","02","066","EXTIRPACIÓN DE TIROIDES LINGUAL","0","0","0","0","0","","F"
"418","02","066X","EXTIRPACIÓN DE TIROIDES LINGUAL","0","0","0","0","0","Q","F"
"419","02","067","EXTIRPACIÓN DEL CONDUCTO TIROGLOSO","0","0","0","0","0","","F"
"420","02","067X","EXTIRPACIÓN DEL CONDUCTO TIROGLOSO","0","0","0","0","0","Q","T"
"421","02","068","PARATIROIDECTOMÍA","0","0","0","0","0","","F"
"422","02","0681","PARATIROIDECTOMÍA TOTAL","0","0","0","0","0","Q","T"
"423","02","0689","OTRA PARATIROIDECTOMÍA","0","0","0","0","0","Q","T"
"424","02","069","OTRAS OPERACIONES SOBRE TIROIDES (REGIÓN) Y PARATIROIDES","0","0","0","0","0","","F"
"425","02","0691","DIVISIÓN DEL ISTMO TIROIDEO","0","0","0","0","0","Q","T"
"426","02","0692","LIGADURA DE VASOS TIROIDEOS","0","0","0","0","0","Q","T"
"427","02","0693","SUTURA DE GLÁNDULA TIROIDES","0","0","0","0","0","Q","T"
"428","02","0694","REIMPLANTACIÓN DE TEJIDOS TIROIDEOS","0","0","0","0","0","Q","T"
"429","02","0695","REIMPLANTACIÓN DE TEJIDO PARATIROIDEO","0","0","0","0","0","Q","T"
"430","02","0698","OTRAS OPERACIONES SOBRE GLÁNDULAS TIROIDES","0","0","0","0","0","Q","T"
"431","02","0699","OTRAS OPERACIONES SOBRE GLÁNDULAS PARATIROIDES","0","0","0","0","0","Q","T"
"432","02","07","OPERACIONES SOBRE OTRAS GLÁNDULAS ENDOCRINAS","0","0","0","0","0","",""
"433","02","070","EXPLORACIÓN DEL ÁREA SUPRARRENAL","0","0","0","0","0","","F"
"434","02","0700","EXPLORACIÓN DE ÁREA SUPRARRENAL, NO ESPECIFICADO DE OTRA MANERA","0","0","0","0","0","Q","T"
"435","02","0701","EXPLORACIÓN UNILATERAL DEL ÁREA SUPRARRENAL","0","0","0","0","0","Q","T"
"436","02","0702","EXPLORACIÓN BILATERAL DEL ÁREA SUPRARRENAL","0","0","0","0","0","Q","T"
"437","02","071","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE GLÁNDULAS SUPRARRENALES, GLÁNDULA PITUITARIA,","0","0","0","0","0","","F"
"438","02","0711","BIOPSIA CERRADA [AGUJA] [PERCUTÁNEA] DE GLÁNDULA SUPRARRENAL","0","0","0","0","0","D","T"
"439","02","0712","OTRA BIOPSIA DE GLÁNDULA SUPRARRENAL","0","0","0","0","0","D","T"
"440","02","0713","BIOPSIA DE GLÁNDULA PITUITARIA, ACCESO TRANSFRONTAL","0","0","0","0","0","D","T"
"441","02","0714","BIOPSIA DE GLÁNDULA PITUITARIA, ACCESO TRANSESFENOIDAL","0","0","0","0","0","D","T"
"442","02","0715","BIOPSIA DE GLÁNDULA PITUITARIA, ACCESO NO ESPECIFICADO","0","0","0","0","0","D","T"
"443","02","0716","BIOPSIA DE TIMO","0","0","0","0","0","D","T"
"444","02","0717","BIOPSIA DE GLÁNDULA PINEAL","0","0","0","0","0","D","T"
"445","02","0719","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE GLÁNDULAS SUPRARRENALES, GLÁNDULA PITUITARIA, GLÁNDULA PINEAL Y TIMO","0","0","0","0","0","D","T"
"446","02","072","SUPRARRENALECTOMÍA PARCIAL","0","0","0","0","0","","F"
"447","02","0721","EXCISIÓN DE LESIÓN DE GLÁNDULA SUPRARRENAL","0","0","0","0","0","Q","T"
"448","02","0722","SUPRARRENALECTOMÍA UNILATERAL","0","0","0","0","0","Q","T"
"449","02","0729","OTRA SUPRARRENALECTOMÍA PARCIAL","0","0","0","0","0","Q","T"
"450","02","073","SUPRARRENALECTOMÍA BILATERAL","0","0","0","0","0","","F"
"451","02","073X","SUPRARRENALECTOMÍA BILATERAL","0","0","0","0","0","Q","T"
"452","02","074","OTRAS OPERACIONES SOBRE GLÁNDULAS, NERVIOS, Y VASOS SUPRARRENALES","0","0","0","0","0","","F"
"453","02","0741","INCISIÓN DE GLÁNDULA SUPRARRENAL","0","0","0","0","0","Q","T"
"454","02","0742","DIVISIÓN DE NERVIOS AFERENTES CON GLÁNDULAS SUPRARRENALES","0","0","0","0","0","Q","T"
"455","02","0743","LIGADURA DE VASOS SUPRARRENALES","0","0","0","0","0","Q","T"
"456","02","0744","REPARACIÓN DE GLÁNDULA SUPRARRENAL","0","0","0","0","0","Q","T"
"457","02","0745","REIMPLANTACIÓN DE TEJIDO SUPRARRENAL","0","0","0","0","0","Q","T"
